Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1,1,1,1822,1805,2054,2050,WN,802,N701GS,152,165,135,4,17,TPA,PVD,1137,7,10,0,,0,0,0,0,0,0
2007,1,1,1,1039,1040,1309,1325,WN,880,N704SW,150,165,136,-16,-1,TPA,PVD,1137,6,8,0,,0,0,0,0,0,0
2007,1,25,4,1052,1100,1359,1414,XE,1202,N12167,127,134,105,-15,-8,ORD,EWR,719,5,17,0,,0,0,0,0,0,0
2007,1,28,7,1541,1500,1811,1750,XE,2836,N12163,150,170,128,21,41,ORD,IAH,925,7,15,0,,0,0,0,5,0,16
2007,1,29,1,2045,2000,2305,2211,XE,2701,N14508,80,71,52,54,45,ORD,CLE,316,9,19,0,,0,0,0,9,0,45
2007,1,17,3,1851,1900,2204,2220,XE,1206,N19554,133,140,109,-16,-9,ORD,EWR,719,11,13,0,,0,0,0,0,0,0
2007,1,12,5,2045,1745,2256,2003,XE,2023,N15973,71,78,45,173,180,ORD,CLE,316,6,20,0,,0,0,0,0,0,173
2007,1,12,5,959,930,1247,1212,XE,2324,N11109,168,162,141,35,29,ORD,IAH,925,8,19,0,,0,0,0,6,0,29
2007,1,26,5,2035,2000,2242,2211,XE,2701,N16510,67,71,46,31,35,ORD,CLE,316,6,15,0,,0,0,0,0,0,31
2007,1,2,2,1324,1325,1535,1547,XE,3020,N15948,71,82,48,-12,-1,ORD,CLE,316,10,13,0,,0,0,0,0,0,0
2007,1,28,7,1609,1600,1910,1914,XE,1206,N34110,121,134,98,-4,9,ORD,EWR,719,14,9,0,,0,0,0,0,0,0
2007,1,9,2,1253,1255,1716,1609,XE,1204,N15986,203,134,124,67,-2,ORD,EWR,719,7,72,0,,0,0,0,67,0,0
2007,1,17,3,1542,1545,1807,1807,XE,2134,N13553,85,82,55,0,-3,ORD,CLE,316,7,23,0,,0,0,0,0,0,0
2007,1,10,3,1258,1255,1616,1609,XE,1204,N14972,138,134,100,7,3,ORD,EWR,719,5,33,0,,0,0,0,0,0,0
2007,1,20,6,1611,1510,1932,1824,XE,1200,N14570,141,134,94,68,61,ORD,EWR,719,8,39,0,,0,0,0,68,0,0
2007,1,26,5,924,935,1136,1148,XE,2720,N15985,72,73,48,-12,-11,ORD,CLE,316,5,19,0,,0,0,0,0,0,0
2007,1,8,1,1533,1545,1749,1807,XE,2134,N14148,76,82,48,-18,-12,ORD,CLE,316,9,19,0,,0,0,0,0,0,0
2007,1,11,4,1850,1900,2157,2220,XE,1206,N12569,127,140,101,-23,-10,ORD,EWR,719,7,19,0,,0,0,0,0,0,0
2007,1,17,3,1322,1330,1537,1550,XE,3020,N17560,75,80,50,-13,-8,ORD,CLE,316,8,17,0,,0,0,0,0,0,0
2007,1,29,1,1036,935,1307,1148,XE,2720,N14952,91,73,51,79,61,ORD,CLE,316,10,30,0,,0,0,0,18,0,61
2007,1,10,3,1015,930,1250,1212,XE,2324,N14148,155,162,132,38,45,ORD,IAH,925,7,16,0,,0,0,0,2,0,36
2007,1,28,7,1100,1100,1408,1414,XE,1202,N17115,128,134,98,-6,0,ORD,EWR,719,8,22,0,,0,0,0,0,0,0
2007,1,12,5,2051,1800,2340,2120,XE,1285,N11184,109,140,84,140,171,ORD,EWR,719,7,18,0,,0,0,0,0,0,140
2007,1,19,5,1111,935,1332,1148,XE,2720,N14904,81,73,53,104,96,ORD,CLE,316,9,19,0,,0,0,0,11,0,93
2007,1,15,1,1950,1800,2336,2120,XE,1285,N11181,166,140,90,136,110,ORD,EWR,719,18,58,0,,0,0,5,26,0,105
2007,1,2,2,1154,1200,1354,1417,XE,2235,N14930,60,77,46,-23,-6,ORD,CLE,316,5,9,0,,0,0,0,0,0,0
2007,1,30,2,939,935,1202,1148,XE,2720,N13566,83,73,59,14,4,ORD,CLE,316,9,15,0,,0,0,0,0,0,0
2007,1,8,1,1223,1100,1528,1414,XE,1202,N17159,125,134,94,74,83,ORD,EWR,719,9,22,0,,0,0,0,25,0,49
2007,1,8,1,1807,1800,2110,2120,XE,1285,N14117,123,140,96,-10,7,ORD,EWR,719,10,17,0,,0,0,0,0,0,0
2007,1,24,3,1201,1210,1504,1457,XE,2068,N16183,183,167,158,7,-9,ORD,IAH,925,7,18,0,,0,0,0,0,0,0
2007,1,12,5,1142,1100,1513,1414,XE,1202,N14116,151,134,93,59,42,ORD,EWR,719,11,47,0,,0,0,0,20,0,39
2007,1,9,2,1203,1210,1416,1427,XE,2715,N14542,73,77,48,-11,-7,ORD,CLE,316,10,15,0,,0,0,0,0,0,0
2007,1,11,4,1545,1545,1816,1807,XE,2134,N15574,91,82,58,9,0,ORD,CLE,316,8,25,0,,0,0,0,0,0,0
2007,1,10,3,2030,2000,2246,2211,XE,2701,N16510,76,71,45,35,30,ORD,CLE,316,5,26,0,,0,0,0,5,0,30
2007,1,8,1,1952,2000,2202,2211,XE,2701,N16501,70,71,52,-9,-8,ORD,CLE,316,5,13,0,,0,0,0,0,0,0
2007,1,18,4,1253,1255,1650,1609,XE,1204,N14904,177,134,127,41,-2,ORD,EWR,719,6,44,0,,0,0,0,41,0,0
2007,1,14,7,1328,1330,1537,1550,XE,3020,N13995,69,80,51,-13,-2,ORD,CLE,316,10,8,0,,0,0,0,0,0,0
2007,1,17,3,1624,1500,1910,1750,XE,2836,N14162,166,170,144,80,84,ORD,IAH,925,8,14,0,,0,0,0,4,0,76
2007,1,17,3,1336,1210,1632,1457,XE,2068,N16112,176,167,148,95,86,ORD,IAH,925,18,10,0,,0,5,0,9,0,81
2007,1,28,7,1842,1800,2151,2120,XE,1285,N11137,129,140,102,31,42,ORD,EWR,719,8,19,0,,0,0,0,3,0,28
2007,1,29,1,1653,1545,1909,1807,XE,2134,N13955,76,82,51,62,68,ORD,CLE,316,7,18,0,,0,0,0,2,0,60
2007,1,1,1,1154,1200,1411,1417,XE,2235,N14942,77,77,54,-6,-6,ORD,CLE,316,6,17,0,,0,0,0,0,0,0
2007,1,30,2,1830,1800,2143,2120,XE,1285,N11165,133,140,98,23,30,ORD,EWR,719,9,26,0,,0,0,0,23,0,0
2007,1,29,1,1001,930,1321,1212,XE,2324,N14148,200,162,148,69,31,ORD,IAH,925,10,42,0,,0,0,0,38,0,31
2007,1,18,4,554,602,801,820,XE,2508,N15509,67,78,46,-19,-8,ORD,CLE,316,5,16,0,,0,0,0,0,0,0
2007,1,30,2,1200,1210,1423,1427,XE,2715,N16981,83,77,55,-4,-10,ORD,CLE,316,12,16,0,,0,0,0,0,0,0
2007,1,22,1,1854,1900,2214,2220,XE,1206,N13992,140,140,96,-6,-6,ORD,EWR,719,10,34,0,,0,0,0,0,0,0
2007,1,24,3,1753,1745,2009,2003,XE,2023,N12564,76,78,52,6,8,ORD,CLE,316,5,19,0,,0,0,0,0,0,0
2007,1,17,3,932,935,1145,1148,XE,2720,N13538,73,73,50,-3,-3,ORD,CLE,316,7,16,0,,0,0,0,0,0,0
2007,1,16,2,1549,1545,1811,1807,XE,2134,N14173,82,82,53,4,4,ORD,CLE,316,14,15,0,,0,0,0,0,0,0
2007,1,17,3,1249,1255,1613,1609,XE,1204,N15572,144,134,111,4,-6,ORD,EWR,719,7,26,0,,0,0,0,0,0,0
2007,1,18,4,1859,1800,2249,2120,XE,1285,N17108,170,140,111,89,59,ORD,EWR,719,7,52,0,,0,0,0,89,0,0
2007,1,31,3,1249,1255,1558,1609,XE,1204,N17560,129,134,100,-11,-6,ORD,EWR,719,6,23,0,,0,0,0,0,0,0
2007,1,26,5,1257,1255,1632,1609,XE,1204,N13997,155,134,101,23,2,ORD,EWR,719,7,47,0,,0,0,0,23,0,0
2007,1,14,7,1054,1100,1355,1414,XE,1202,N11106,121,134,87,-19,-6,ORD,EWR,719,6,28,0,,0,0,0,0,0,0
2007,1,31,3,1742,1745,1956,2003,XE,2023,N14998,74,78,51,-7,-3,ORD,CLE,316,5,18,0,,0,0,0,0,0,0
2007,1,31,3,1159,1210,1505,1457,XE,2068,N14105,186,167,162,8,-11,ORD,IAH,925,15,9,0,,0,0,0,0,0,0
2007,1,19,5,925,930,1217,1212,XE,2324,N17169,172,162,143,5,-5,ORD,IAH,925,14,15,0,,0,0,0,0,0,0
2007,1,18,4,930,935,1143,1148,XE,2720,N19554,73,73,48,-5,-5,ORD,CLE,316,8,17,0,,0,0,0,0,0,0
2007,1,9,2,1617,1545,1840,1807,XE,2134,N16963,83,82,56,33,32,ORD,CLE,316,6,21,0,,0,0,0,7,0,26
2007,1,19,5,1256,1210,1509,1427,XE,2715,N12201,73,77,48,42,46,ORD,CLE,316,9,16,0,,0,0,0,2,0,40
2007,1,11,4,1453,1500,1750,1750,XE,2836,N11164,177,170,140,0,-7,ORD,IAH,925,24,13,0,,0,0,0,0,0,0
2007,1,23,2,1456,1500,1758,1750,XE,2836,N26141,182,170,157,8,-4,ORD,IAH,925,14,11,0,,0,0,0,0,0,0
2007,1,3,3,1201,1210,1500,1459,XE,2068,N12136,179,169,146,1,-9,ORD,IAH,925,17,16,0,,0,0,0,0,0,0
2007,1,12,5,1513,1330,1717,1550,XE,3020,N15973,64,80,46,87,103,ORD,CLE,316,7,11,0,,0,0,0,2,0,85
2007,1,8,1,1311,1255,1613,1609,XE,1204,N13956,122,134,98,4,16,ORD,EWR,719,7,17,0,,0,0,0,0,0,0
2007,1,26,5,1055,1100,1502,1414,XE,1202,N13124,187,134,116,48,-5,ORD,EWR,719,5,66,0,,0,0,0,48,0,0
2007,1,30,2,1237,1210,1532,1457,XE,2068,N14174,175,167,144,35,27,ORD,IAH,925,8,23,0,,0,0,0,9,0,26
2007,1,19,5,559,602,814,820,XE,2508,N25504,75,78,48,-6,-3,ORD,CLE,316,14,13,0,,0,0,0,0,0,0
2007,1,18,4,1330,1330,1550,1550,XE,3020,N15985,80,80,49,0,0,ORD,CLE,316,9,22,0,,0,0,0,0,0,0
2007,1,16,2,1302,1255,1613,1609,XE,1204,N14993,131,134,92,4,7,ORD,EWR,719,6,33,0,,0,0,0,0,0,0
2007,1,15,1,947,935,1208,1148,XE,2720,N13538,81,73,52,20,12,ORD,CLE,316,8,21,0,,0,0,0,8,0,12
2007,1,16,2,935,935,1144,1148,XE,2720,N16999,69,73,49,-4,0,ORD,CLE,316,8,12,0,,0,0,0,0,0,0
2007,1,23,2,1325,1330,1538,1550,XE,3020,N12563,73,80,50,-12,-5,ORD,CLE,316,7,16,0,,0,0,0,0,0,0
2007,1,15,1,2229,2000,48,2211,XE,2701,N31131,79,71,47,157,149,ORD,CLE,316,5,27,0,,0,0,0,8,0,149
2007,1,5,5,1618,1600,1854,1825,XE,3238,N13968,96,85,50,29,18,ORD,CLE,316,11,35,0,,0,0,0,11,0,18
2007,1,8,1,932,935,1146,1148,XE,2720,N12163,74,73,47,-2,-3,ORD,CLE,316,7,20,0,,0,0,0,0,0,0
2007,1,11,4,818,825,1029,1045,XE,2728,N14942,71,80,56,-16,-7,ORD,CLE,316,3,12,0,,0,0,0,0,0,0
2007,1,25,4,1757,1800,2112,2120,XE,1285,N12157,135,140,99,-8,-3,ORD,EWR,719,10,26,0,,0,0,0,0,0,0
2007,1,31,3,1542,1545,1815,1807,XE,2134,N12563,93,82,56,8,-3,ORD,CLE,316,13,24,0,,0,0,0,0,0,0
2007,1,11,4,1835,1800,2147,2120,XE,1285,N11199,132,140,102,27,35,ORD,EWR,719,6,24,0,,0,0,0,1,0,26
2007,1,1,1,1555,1600,1813,1825,XE,3238,N13956,78,85,52,-12,-5,ORD,CLE,316,5,21,0,,0,0,0,0,0,0
2007,1,2,2,1204,1210,1446,1459,XE,2068,N12126,162,169,141,-13,-6,ORD,IAH,925,7,14,0,,0,0,0,0,0,0
2007,1,17,3,940,930,1238,1212,XE,2324,N31131,178,162,144,26,10,ORD,IAH,925,11,23,0,,0,0,0,16,0,10
2007,1,4,4,1846,1745,2107,2003,XE,2023,N22971,81,78,46,64,61,ORD,CLE,316,7,28,0,,0,0,0,4,0,60
2007,1,23,2,1537,1545,1743,1807,XE,2134,N12564,66,82,48,-24,-8,ORD,CLE,316,6,12,0,,0,0,0,0,0,0
2007,1,18,4,1545,1545,1832,1807,XE,2134,N18557,107,82,64,25,0,ORD,CLE,316,7,36,0,,0,0,0,25,0,0
2007,1,22,1,1542,1545,1751,1807,XE,2134,N16963,69,82,49,-16,-3,ORD,CLE,316,9,11,0,,0,0,0,0,0,0
2007,1,28,7,1245,1255,1607,1609,XE,1204,N13997,142,134,105,-2,-10,ORD,EWR,719,13,24,0,,0,0,0,0,0,0
2007,1,31,3,1141,1100,1449,1414,XE,1202,N11121,128,134,108,35,41,ORD,EWR,719,12,8,0,,0,0,0,0,0,35
2007,1,30,2,1456,1500,1801,1750,XE,2836,N13132,185,170,154,11,-4,ORD,IAH,925,15,16,0,,0,0,0,0,0,0
2007,1,7,7,924,932,1131,1145,XE,2728,N16944,67,73,50,-14,-8,ORD,CLE,316,4,13,0,,0,0,0,0,0,0
2007,1,24,3,556,602,810,820,XE,2508,N16510,74,78,55,-10,-6,ORD,CLE,316,4,15,0,,0,0,0,0,0,0
2007,1,16,2,1510,1330,1722,1550,XE,3020,N17560,72,80,54,92,100,ORD,CLE,316,6,12,0,,0,0,0,1,0,91
2007,1,15,1,1947,1745,2213,2003,XE,2023,N14950,86,78,55,130,122,ORD,CLE,316,7,24,0,,0,0,14,8,0,108
2007,1,9,2,920,930,1140,1212,XE,2324,N17146,140,162,122,-32,-10,ORD,IAH,925,4,14,0,,0,0,0,0,0,0
2007,1,11,4,1333,1330,1601,1550,XE,3020,N14177,88,80,57,11,3,ORD,CLE,316,5,26,0,,0,0,0,0,0,0
2007,1,24,3,1950,2000,2156,2211,XE,2701,N16510,66,71,47,-15,-10,ORD,CLE,316,6,13,0,,0,0,0,0,0,0
2007,1,15,1,1329,1330,1544,1550,XE,3020,N10575,75,80,50,-6,-1,ORD,CLE,316,10,15,0,,0,0,0,0,0,0
2007,1,31,3,1855,1900,2224,2220,XE,1206,N13970,149,140,88,4,-5,ORD,EWR,719,20,41,0,,0,0,0,0,0,0
2007,1,4,4,550,600,807,818,XE,2508,N19503,77,78,53,-11,-10,ORD,CLE,316,9,15,0,,0,0,0,0,0,0
2007,1,25,4,1311,1255,1632,1609,XE,1204,N13955,141,134,99,23,16,ORD,EWR,719,8,34,0,,0,0,0,23,0,0
2007,1,18,4,1202,1210,1410,1427,XE,2715,N14960,68,77,45,-17,-8,ORD,CLE,316,4,19,0,,0,0,0,0,0,0
2007,1,16,2,1955,2000,2206,2211,XE,2701,N14508,71,71,54,-5,-5,ORD,CLE,316,5,12,0,,0,0,0,0,0,0
2007,1,11,4,928,930,1213,1212,XE,2324,N11181,165,162,143,1,-2,ORD,IAH,925,6,16,0,,0,0,0,0,0,0
2007,1,14,7,1636,1600,1951,1914,XE,1206,N21154,135,134,97,37,36,ORD,EWR,719,7,31,0,,0,0,0,37,0,0
2007,1,31,3,1201,1210,1415,1427,XE,2715,N14923,74,77,49,-12,-9,ORD,CLE,316,7,18,0,,0,0,0,0,0,0
2007,1,10,3,1330,1330,1558,1550,XE,3020,N13566,88,80,50,8,0,ORD,CLE,316,7,31,0,,0,0,0,0,0,0
2007,1,23,2,1201,1210,1416,1427,XE,2715,N14974,75,77,51,-11,-9,ORD,CLE,316,6,18,0,,0,0,0,0,0,0
2007,1,6,6,1125,1126,1427,1440,XE,1223,N11536,122,134,87,-13,-1,ORD,EWR,719,8,27,0,,0,0,0,0,0,0
2007,1,23,2,1750,1800,2051,2120,XE,1285,N13118,121,140,93,-29,-10,ORD,EWR,719,8,20,0,,0,0,0,0,0,0
2007,1,29,1,1251,1100,1610,1414,XE,1202,N12160,139,134,112,116,111,ORD,EWR,719,7,20,0,,0,0,5,5,0,106
2007,1,17,3,825,825,1031,1045,XE,2728,N14177,66,80,46,-14,0,ORD,CLE,316,9,11,0,,0,0,0,0,0,0
2007,1,6,6,554,600,808,818,XE,2508,N16511,74,78,54,-10,-6,ORD,CLE,316,8,12,0,,0,0,0,0,0,0
2007,1,17,3,1203,1210,1409,1427,XE,2715,N13550,66,77,50,-18,-7,ORD,CLE,316,6,10,0,,0,0,0,0,0,0
2007,1,26,5,1630,1545,1858,1807,XE,2134,N13955,88,82,69,51,45,ORD,CLE,316,8,11,0,,0,0,0,10,0,41
2007,1,3,3,819,825,1035,1045,XE,2728,N16999,76,80,54,-10,-6,ORD,CLE,316,7,15,0,,0,0,0,0,0,0
2007,1,22,1,1801,1800,2132,2120,XE,1285,N31131,151,140,105,12,1,ORD,EWR,719,13,33,0,,0,0,0,0,0,0
2007,1,4,4,1457,1325,1706,1547,XE,3020,N14933,69,82,46,79,92,ORD,CLE,316,5,18,0,,0,0,0,0,0,79
2007,1,2,2,555,600,815,818,XE,2508,N25504,80,78,49,-3,-5,ORD,CLE,316,11,20,0,,0,0,0,0,0,0
2007,1,4,4,822,825,1038,1045,XE,2728,N16951,76,80,56,-7,-3,ORD,CLE,316,5,15,0,,0,0,0,0,0,0
2007,1,29,1,1845,1800,2211,2120,XE,1285,N14180,146,140,87,51,45,ORD,EWR,719,36,23,0,,0,0,3,6,0,42
2007,1,7,7,1302,1210,1614,1459,XE,2068,N12145,192,169,162,75,52,ORD,IAH,925,16,14,0,,0,7,0,23,0,45
2007,1,21,7,1443,1255,1744,1609,XE,1204,N14125,121,134,86,95,108,ORD,EWR,719,20,15,0,,0,13,0,0,0,82
2007,1,8,1,1320,1330,1541,1550,XE,3020,N13970,81,80,54,-9,-10,ORD,CLE,316,9,18,0,,0,0,0,0,0,0
2007,1,9,2,1906,1745,2148,2003,XE,2023,N14998,102,78,67,105,81,ORD,CLE,316,8,27,0,,0,0,0,24,0,81
2007,1,22,1,1245,1255,1644,1609,XE,1204,N17196,179,134,96,35,-10,ORD,EWR,719,17,66,0,,0,0,0,35,0,0
2007,1,19,5,1856,1900,2218,2220,XE,1206,N16183,142,140,88,-2,-4,ORD,EWR,719,29,25,0,,0,0,0,0,0,0
2007,1,20,6,1110,1115,1455,1429,XE,1202,N14153,165,134,88,26,-5,ORD,EWR,719,10,67,0,,0,0,0,26,0,0
2007,1,27,6,925,935,1143,1148,XE,3088,N14505,78,73,52,-5,-10,ORD,CLE,316,8,18,0,,0,0,0,0,0,0
2007,1,30,2,1740,1745,2020,2003,XE,2023,N13994,100,78,65,17,-5,ORD,CLE,316,12,23,0,,0,0,0,17,0,0
2007,1,10,3,1854,1900,2216,2220,XE,1206,N16561,142,140,97,-4,-6,ORD,EWR,719,6,39,0,,0,0,0,0,0,0
2007,1,5,5,1821,1745,2026,2003,XE,2023,N21537,65,78,47,23,36,ORD,CLE,316,7,11,0,,0,0,0,0,0,23
2007,1,9,2,1209,1210,1446,1457,XE,2068,N21129,157,167,128,-11,-1,ORD,IAH,925,13,16,0,,0,0,0,0,0,0
2007,1,31,3,936,935,1148,1148,XE,2720,N16911,72,73,49,0,1,ORD,CLE,316,6,17,0,,0,0,0,0,0,0
2007,1,30,2,1106,1100,1401,1414,XE,1202,N11127,115,134,87,-13,6,ORD,EWR,719,5,23,0,,0,0,0,0,0,0
2007,1,21,7,1228,1210,1526,1457,XE,2068,N14180,178,167,154,29,18,ORD,IAH,925,7,17,0,,0,0,0,11,0,18
2007,1,19,5,1513,1500,1758,1750,XE,2836,N27190,165,170,140,8,13,ORD,IAH,925,12,13,0,,0,0,0,0,0,0
2007,1,28,7,1655,1600,1919,1825,XE,2134,N12122,84,85,60,54,55,ORD,CLE,316,11,13,0,,0,0,0,0,0,54
2007,1,12,5,1710,1500,2018,1750,XE,2836,N13133,188,170,160,148,130,ORD,IAH,925,10,18,0,,0,17,0,18,0,113
2007,1,18,4,1747,1745,2020,2003,XE,2023,N15985,93,78,60,17,2,ORD,CLE,316,8,25,0,,0,0,0,17,0,0
2007,1,29,1,1507,1330,1721,1550,XE,3020,N14977,74,80,49,91,97,ORD,CLE,316,11,14,0,,0,0,4,0,0,87
2007,1,5,5,659,700,1018,950,XE,2957,N12201,199,170,152,28,-1,ORD,IAH,925,23,24,0,,0,0,0,28,0,0
2007,1,25,4,825,825,1045,1045,XE,2728,N14945,80,80,59,0,0,ORD,CLE,316,8,13,0,,0,0,0,0,0,0
2007,1,18,4,2215,2000,30,2211,XE,2701,N16510,75,71,46,139,135,ORD,CLE,316,4,25,0,,0,0,0,4,0,135
2007,1,12,5,1220,1210,1530,1457,XE,2068,N27152,190,167,148,33,10,ORD,IAH,925,23,19,0,,0,0,0,23,0,10
2007,1,20,6,927,935,1139,1148,XE,3088,N16510,72,73,53,-9,-8,ORD,CLE,316,5,14,0,,0,0,0,0,0,0
2007,1,26,5,1203,1210,1416,1427,XE,2715,N13929,73,77,53,-11,-7,ORD,CLE,316,6,14,0,,0,0,0,0,0,0
2007,1,18,4,1926,1900,2253,2220,XE,1206,N16951,147,140,108,33,26,ORD,EWR,719,9,30,0,,0,0,0,33,0,0
2007,1,8,1,948,930,1222,1212,XE,2324,N17169,154,162,131,10,18,ORD,IAH,925,7,16,0,,0,0,0,0,0,0
2007,1,1,1,1753,1745,2013,2003,XE,2023,N10156,80,78,51,10,8,ORD,CLE,316,13,16,0,,0,0,0,0,0,0
2007,1,10,3,1543,1545,1804,1807,XE,2134,N14568,81,82,58,-3,-2,ORD,CLE,316,7,16,0,,0,0,0,0,0,0
2007,1,19,5,1356,1330,1608,1550,XE,3020,N12564,72,80,48,18,26,ORD,CLE,316,8,16,0,,0,0,0,1,0,17
2007,1,8,1,1456,1500,1739,1750,XE,2836,N14173,163,170,128,-11,-4,ORD,IAH,925,18,17,0,,0,0,0,0,0,0
2007,1,15,1,600,602,825,820,XE,2508,N11551,85,78,53,5,-2,ORD,CLE,316,7,25,0,,0,0,0,0,0,0
2007,1,13,6,1108,1115,1411,1429,XE,1202,N11113,123,134,90,-18,-7,ORD,EWR,719,5,28,0,,0,0,0,0,0,0
2007,1,9,2,2105,2000,2313,2211,XE,2701,N25504,68,71,47,62,65,ORD,CLE,316,7,14,0,,0,0,0,0,0,62
2007,1,31,3,924,930,1216,1212,XE,2324,N18101,172,162,150,4,-6,ORD,IAH,925,11,11,0,,0,0,0,0,0,0
2007,1,3,3,1549,1600,1812,1825,XE,3238,N14974,83,85,57,-13,-11,ORD,CLE,316,11,15,0,,0,0,0,0,0,0
2007,1,31,3,831,825,1037,1045,XE,2728,N12195,66,80,47,-8,6,ORD,CLE,316,6,13,0,,0,0,0,0,0,0
2007,1,24,3,1540,1545,1805,1807,XE,2134,N12540,85,82,54,-2,-5,ORD,CLE,316,16,15,0,,0,0,0,0,0,0
2007,1,22,1,939,935,1148,1148,XE,2720,N12552,69,73,49,0,4,ORD,CLE,316,9,11,0,,0,0,0,0,0,0
2007,1,15,1,1220,1210,1531,1457,XE,2068,N12172,191,167,153,34,10,ORD,IAH,925,8,30,0,,0,0,0,24,0,10
2007,1,23,2,921,930,1150,1212,XE,2324,N14168,149,162,134,-22,-9,ORD,IAH,925,5,10,0,,0,0,0,0,0,0
2007,1,11,4,2240,2000,52,2211,XE,2701,N19503,72,71,44,161,160,ORD,CLE,316,5,23,0,,0,0,0,5,0,156
2007,1,24,3,1800,1800,2101,2120,XE,1285,N17138,121,140,91,-19,0,ORD,EWR,719,8,22,0,,0,0,0,0,0,0
2007,1,8,1,1852,1900,2212,2220,XE,1206,N17984,140,140,107,-8,-8,ORD,EWR,719,6,27,0,,0,0,0,0,0,0
2007,1,9,2,1333,1330,1545,1550,XE,3020,N12957,72,80,52,-5,3,ORD,CLE,316,9,11,0,,0,0,0,0,0,0
2007,1,30,2,928,930,1215,1212,XE,2324,N17115,167,162,147,3,-2,ORD,IAH,925,7,13,0,,0,0,0,0,0,0
2007,1,18,4,1210,1210,1513,1457,XE,2068,N11121,183,167,148,16,0,ORD,IAH,925,15,20,0,,0,0,0,16,0,0
2007,1,29,1,1606,1500,1911,1750,XE,2836,N12201,185,170,161,81,66,ORD,IAH,925,13,11,0,,0,0,0,18,0,63
2007,1,11,4,601,602,828,820,XE,2508,N27512,87,78,58,8,-1,ORD,CLE,316,10,19,0,,0,0,0,0,0,0
2007,1,28,7,1220,1210,1500,1457,XE,2068,N16170,160,167,125,3,10,ORD,IAH,925,14,21,0,,0,0,0,0,0,0
2007,1,5,5,1153,1200,1417,1417,XE,2235,N14938,84,77,64,0,-7,ORD,CLE,316,7,13,0,,0,0,0,0,0,0
2007,1,22,1,1956,2000,2203,2211,XE,2701,N19503,67,71,48,-8,-4,ORD,CLE,316,6,13,0,,0,0,0,0,0,0
2007,1,27,6,1108,1115,1359,1429,XE,1202,N12157,111,134,90,-30,-7,ORD,EWR,719,6,15,0,,0,0,0,0,0,0
2007,1,19,5,1106,1100,1455,1414,XE,1202,N11193,169,134,92,41,6,ORD,EWR,719,25,52,0,,0,0,0,41,0,0
2007,1,26,5,817,825,1026,1045,XE,2728,N14942,69,80,49,-19,-8,ORD,CLE,316,6,14,0,,0,0,0,0,0,0
2007,1,30,2,1319,1330,1541,1550,XE,3020,N16911,82,80,51,-9,-11,ORD,CLE,316,8,23,0,,0,0,0,0,0,0
2007,1,9,2,553,602,822,820,XE,2508,N16511,89,78,52,2,-9,ORD,CLE,316,12,25,0,,0,0,0,0,0,0
2007,1,25,4,933,930,1157,1212,XE,2324,N18102,144,162,123,-15,3,ORD,IAH,925,6,15,0,,0,0,0,0,0,0
2007,1,1,1,820,825,1029,1045,XE,2728,N18982,69,80,49,-16,-5,ORD,CLE,316,7,13,0,,0,0,0,0,0,0
2007,1,14,7,1515,1500,1812,1750,XE,2836,N11107,177,170,152,22,15,ORD,IAH,925,10,15,0,,0,0,0,7,0,15
2007,1,16,2,1856,1745,2122,2003,XE,2023,N17560,86,78,53,79,71,ORD,CLE,316,13,20,0,,0,0,0,8,0,71
2007,1,31,3,1457,1500,1810,1750,XE,2836,N14162,193,170,167,20,-3,ORD,IAH,925,18,8,0,,0,0,0,20,0,0
2007,1,23,2,1735,1745,1947,2003,XE,2023,N13969,72,78,54,-16,-10,ORD,CLE,316,6,12,0,,0,0,0,0,0,0
2007,1,30,2,1255,1255,1616,1609,XE,1204,N14562,141,134,95,7,0,ORD,EWR,719,5,41,0,,0,0,0,0,0,0
2007,1,16,2,605,602,831,820,XE,2508,N13965,86,78,53,11,3,ORD,CLE,316,9,24,0,,0,0,0,0,0,0
2007,1,21,7,1702,1500,2012,1750,XE,2836,N11119,190,170,152,142,122,ORD,IAH,925,9,29,0,,0,0,14,20,0,108
2007,1,3,3,1744,1745,1954,2003,XE,2023,N14993,70,78,48,-9,-1,ORD,CLE,316,8,14,0,,0,0,0,0,0,0
2007,1,14,7,1741,1745,1952,2003,XE,2023,N13995,71,78,55,-11,-4,ORD,CLE,316,7,9,0,,0,0,0,0,0,0
2007,1,31,3,1324,1330,1549,1550,XE,3020,N13989,85,80,56,-1,-6,ORD,CLE,316,6,23,0,,0,0,0,0,0,0
2007,1,10,3,1456,1500,1740,1750,XE,2836,N14188,164,170,134,-10,-4,ORD,IAH,925,14,16,0,,0,0,0,0,0,0
2007,1,25,4,1853,1900,2208,2220,XE,1206,N14923,135,140,97,-12,-7,ORD,EWR,719,7,31,0,,0,0,0,0,0,0
2007,1,9,2,1056,1100,1428,1414,XE,1202,N16911,152,134,104,14,-4,ORD,EWR,719,9,39,0,,0,0,0,0,0,0
2007,1,4,4,1704,1600,1931,1825,XE,3238,N12567,87,85,54,66,64,ORD,CLE,316,9,24,0,,0,0,4,2,0,60
