Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,3,4,1433,1420,1608,1555,WN,1011,N248WN,95,95,79,13,13,LAS,OAK,407,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,935,925,1106,1055,WN,1258,N774SW,91,90,71,11,10,LAS,OAK,407,3,17,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,2156,2155,2334,2325,WN,1950,N408WN,98,90,83,9,1,LAS,OAK,407,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,2035,2020,2209,2150,WN,3135,N695SW,94,90,81,19,15,LAS,OAK,407,3,10,0,,0,15,0,4,0,0
2008,1,3,4,602,600,733,730,WN,3233,N354SW,91,90,76,3,2,LAS,OAK,407,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,1152,1145,1616,1605,WN,86,N627SW,144,140,116,11,7,LAS,OKC,987,4,24,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,1435,1315,1859,1755,WN,479,N622SW,144,160,132,64,80,LAS,OMA,1099,3,9,0,,0,38,0,0,0,26
2008,1,3,4,2049,1920,106,2355,WN,875,N217JC,137,155,125,71,89,LAS,OMA,1099,2,10,0,,0,32,0,0,0,39
2008,1,3,4,913,910,1342,1350,WN,2111,N673AA,149,160,131,-8,3,LAS,OMA,1099,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,1613,1610,1721,1705,WN,187,N690SW,68,55,38,16,3,LAS,ONT,197,4,26,0,,0,0,0,16,0,0
2008,1,3,4,2015,1945,2101,2040,WN,725,N259WN,46,55,34,21,30,LAS,ONT,197,4,8,0,,0,3,0,0,0,18
2008,1,3,4,655,655,742,750,WN,731,N244WN,47,55,35,-8,0,LAS,ONT,197,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1711,1600,2031,1945,XE,1226,N14953,140,165,106,46,71,ORD,EWR,719,8,26,0,,0,0,0,2,0,44
2008,1,25,5,1813,1742,2040,2004,XE,2229,N15509,87,82,49,36,31,ORD,CLE,316,6,32,0,,0,0,0,5,0,31
2008,1,10,4,1601,1600,1928,1945,XE,1226,N14974,147,165,101,-17,1,ORD,EWR,719,19,27,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,658,650,1002,955,XE,1220,N14974,124,125,97,7,8,ORD,EWR,719,11,16,0,,0,NA,NA,NA,NA,NA
2008,1,10,4,1200,1205,1502,1450,XE,2415,N14117,182,165,155,12,-5,ORD,IAH,925,7,20,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,844,845,1138,1149,XE,1232,N13956,114,124,90,-11,-1,ORD,EWR,719,8,16,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1358,1240,1751,1620,XE,1222,N36915,173,160,106,91,78,ORD,EWR,719,10,57,0,,0,0,0,91,0,0
2008,1,24,4,839,845,1142,1149,XE,1232,N13988,123,124,95,-7,-6,ORD,EWR,719,8,20,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1600,1600,1915,1945,XE,1226,N14974,135,165,105,-30,0,ORD,EWR,719,8,22,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1251,1240,NA,1620,XE,1222,N12967,NA,160,NA,NA,11,ORD,EWR,719,NA,70,0,,1,NA,NA,NA,NA,NA
2008,1,20,7,1718,1720,2025,2059,XE,1218,N11535,127,159,90,-34,-2,ORD,EWR,719,11,26,0,,0,NA,NA,NA,NA,NA
2008,1,9,3,1505,1500,1739,1745,XE,2070,N13133,154,165,139,-6,5,ORD,IAH,925,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,846,850,1157,1203,XE,1232,N14542,131,133,110,-6,-4,ORD,EWR,719,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1330,1240,1658,1620,XE,1222,N17159,148,160,106,38,50,ORD,EWR,719,9,33,0,,0,0,0,38,0,0
2008,1,1,2,1652,1600,2021,1930,XE,1226,N13992,149,150,107,51,52,ORD,EWR,719,8,34,0,,0,0,0,51,0,0
2008,1,20,7,1732,1742,1934,2004,XE,2229,N25504,62,82,49,-30,-10,ORD,CLE,316,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,820,825,1027,1043,XE,2728,N12135,67,78,45,-16,-5,ORD,CLE,316,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1419,1240,1740,1620,XE,1222,N14920,141,160,99,80,99,ORD,EWR,719,8,34,0,,0,0,0,80,0,0
2008,1,13,7,1200,1205,1503,1450,XE,2415,N13969,183,165,138,13,-5,ORD,IAH,925,28,17,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1235,1240,1534,1620,XE,1222,N13989,119,160,99,-46,-5,ORD,EWR,719,9,11,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1826,1600,2125,1945,XE,1226,N13914,119,165,92,100,146,ORD,EWR,719,7,20,0,,0,0,0,14,0,86
2008,1,18,5,641,645,953,950,XE,1220,N11548,132,125,90,3,-4,ORD,EWR,719,21,21,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1205,1205,1459,1450,XE,2415,N16147,174,165,153,9,0,ORD,IAH,925,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,849,845,1144,1149,XE,1232,N13914,115,124,86,-5,4,ORD,EWR,719,6,23,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1327,1240,1634,1620,XE,1222,N11548,127,160,91,14,47,ORD,EWR,719,10,26,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2036,1600,2347,1945,XE,1226,N16987,131,165,93,242,276,ORD,EWR,719,5,33,0,,0,0,21,0,0,221
2008,1,8,2,1939,1742,2148,2004,XE,2229,N13992,69,82,50,104,117,ORD,CLE,316,5,14,0,,0,0,0,0,0,104
2008,1,30,3,1459,1500,1807,1745,XE,2070,N10156,188,165,166,22,-1,ORD,IAH,925,13,9,0,,0,0,0,22,0,0
2008,1,20,7,1452,1500,1727,1745,XE,2070,N21154,155,165,137,-18,-8,ORD,IAH,925,10,8,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,841,845,1152,1158,XE,1232,N16987,131,133,90,-6,-4,ORD,EWR,719,8,33,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1457,1500,1731,1745,XE,2070,N21144,154,165,134,-14,-3,ORD,IAH,925,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1432,1250,1739,1614,XE,1222,N15574,127,144,101,85,102,ORD,EWR,719,5,21,0,,0,0,0,0,0,85
2008,1,2,3,647,650,1000,955,XE,1220,N13914,133,125,102,5,-3,ORD,EWR,719,8,23,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,913,845,1223,1149,XE,1232,N18982,130,124,103,34,28,ORD,EWR,719,7,20,0,,0,0,0,10,0,24
2008,1,2,3,1238,1155,1500,1440,XE,2415,N13123,142,165,122,20,43,ORD,IAH,925,9,11,0,,0,0,0,4,0,16
2008,1,14,1,1807,1742,2033,2004,XE,2229,N19503,86,82,56,29,25,ORD,CLE,316,6,24,0,,0,0,0,4,0,25
2008,1,6,7,847,850,1150,1203,XE,1232,N15912,123,133,95,-13,-3,ORD,EWR,719,7,21,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1550,1600,1910,1945,XE,1226,N14920,140,165,108,-35,-10,ORD,EWR,719,12,20,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,819,825,1030,1043,XE,2728,N18120,71,78,51,-13,-6,ORD,CLE,316,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1737,1742,2012,2004,XE,2229,N16510,95,82,71,8,-5,ORD,CLE,316,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,10,4,1241,1240,1547,1620,XE,1222,N16918,126,160,105,-33,1,ORD,EWR,719,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1647,1500,1942,1745,XE,2070,N11106,175,165,150,117,107,ORD,IAH,925,11,14,0,,0,0,0,17,0,100
2008,1,13,7,1553,1600,1901,1945,XE,1226,N13997,128,165,106,-44,-7,ORD,EWR,719,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1329,1330,1550,1552,XE,2228,N27512,81,82,53,-2,-1,ORD,CLE,316,6,22,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,2057,1742,2306,2004,XE,2229,N17507,69,82,47,182,195,ORD,CLE,316,4,18,0,,0,0,0,0,0,182
2008,1,22,2,1347,1205,1626,1450,XE,2415,N17146,159,165,145,96,102,ORD,IAH,925,5,9,0,,0,0,16,0,0,80
2008,1,21,1,1606,1500,1914,1745,XE,2070,N11109,188,165,161,89,66,ORD,IAH,925,16,11,0,,0,8,0,23,0,58
2008,1,15,2,1626,1600,1943,1945,XE,1226,N16954,137,165,102,-2,26,ORD,EWR,719,9,26,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1714,1720,2033,2059,XE,1226,N17984,139,159,100,-26,-6,ORD,EWR,719,14,25,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,833,645,1129,950,XE,1220,N17984,116,125,92,99,108,ORD,EWR,719,6,18,0,,0,99,0,0,0,0
2008,1,1,2,1202,1205,1500,1450,XE,2415,N12122,178,165,140,10,-3,ORD,IAH,925,6,32,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1157,1205,1514,1450,XE,2415,N13133,197,165,160,24,-8,ORD,IAH,925,20,17,0,,0,0,0,24,0,0
2008,1,3,4,1206,1205,1450,1450,XE,2415,N14116,164,165,141,0,1,ORD,IAH,925,9,14,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1212,1205,1458,1450,XE,2415,N14158,166,165,138,8,7,ORD,IAH,925,10,18,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,905,845,1213,1149,XE,1232,N14959,128,124,100,24,20,ORD,EWR,719,7,21,0,,0,20,0,4,0,0
2008,1,12,6,1059,1105,1408,1421,XE,1266,N15572,129,136,102,-13,-6,ORD,EWR,719,8,19,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1516,1240,1813,1620,XE,1222,N16541,117,160,93,113,156,ORD,EWR,719,9,15,0,,0,0,113,0,0,0
2008,1,17,4,638,645,944,950,XE,1220,N14993,126,125,93,-6,-7,ORD,EWR,719,8,25,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1214,1205,1502,1450,XE,2415,N16149,168,165,151,12,9,ORD,IAH,925,9,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1420,1240,1745,1620,XE,1222,N14920,145,160,115,85,100,ORD,EWR,719,5,25,0,,0,13,0,0,0,72
2008,1,9,3,1357,1240,1719,1620,XE,1222,N13956,142,160,103,59,77,ORD,EWR,719,9,30,0,,0,0,0,59,0,0
2008,1,18,5,1459,1500,1800,1745,XE,2070,N41104,181,165,157,15,-1,ORD,IAH,925,11,13,0,,0,0,0,15,0,0
2008,1,29,2,1259,1205,1559,1450,XE,2415,N11155,180,165,157,69,54,ORD,IAH,925,11,12,0,,0,0,0,15,0,54
2008,1,11,5,1454,1500,1747,1745,XE,2070,N21129,173,165,151,2,-6,ORD,IAH,925,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1238,1205,1543,1450,XE,2415,N21130,185,165,157,53,33,ORD,IAH,925,12,16,0,,0,33,0,20,0,0
2008,1,21,1,1745,1742,2009,2004,XE,2229,N17507,84,82,51,5,3,ORD,CLE,316,7,26,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1245,1250,1627,1614,XE,1222,N14974,162,144,94,13,-5,ORD,EWR,719,6,62,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1631,1600,1956,1930,XE,1226,N16999,145,150,96,26,31,ORD,EWR,719,10,39,0,,0,0,26,0,0,0
2008,1,21,1,644,645,946,950,XE,1220,N23139,122,125,95,-4,-1,ORD,EWR,719,7,20,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1239,1240,1545,1620,XE,1222,N15980,126,160,106,-35,-1,ORD,EWR,719,11,9,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1529,1500,1830,1745,XE,2070,N17138,181,165,157,45,29,ORD,IAH,925,6,18,0,,0,0,11,16,0,18
2008,1,10,4,1924,1742,2131,2004,XE,2229,N25504,67,82,49,87,102,ORD,CLE,316,6,12,0,,0,0,2,0,0,85
2008,1,8,2,1534,1500,1816,1745,XE,2070,N17115,162,165,147,31,34,ORD,IAH,925,4,11,0,,0,0,0,0,0,31
2008,1,16,3,639,645,941,950,XE,1220,N13989,122,125,97,-9,-6,ORD,EWR,719,12,13,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,647,645,954,950,XE,1220,N11137,127,125,94,4,2,ORD,EWR,719,8,25,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1711,1500,2026,1745,XE,2070,N11113,195,165,163,161,131,ORD,IAH,925,10,22,0,,0,8,0,30,0,123
2008,1,12,6,1505,1510,1805,1848,XE,1282,N13997,120,158,92,-43,-5,ORD,EWR,719,16,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,637,645,928,950,XE,1220,N12957,111,125,88,-22,-8,ORD,EWR,719,7,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,643,645,944,930,XE,2000,N21144,181,165,143,14,-2,ORD,IAH,925,6,32,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1102,1105,1414,1421,XE,1266,N14960,132,136,99,-7,-3,ORD,EWR,719,8,25,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,844,845,1152,1149,XE,1232,N15973,128,124,95,3,-1,ORD,EWR,719,7,26,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1236,1240,1541,1620,XE,1222,N13989,125,160,103,-39,-4,ORD,EWR,719,12,10,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,1552,1600,1921,1930,XE,1226,N14977,149,150,116,-9,-8,ORD,EWR,719,7,26,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,846,825,1051,1043,XE,2728,N13995,65,78,47,8,21,ORD,CLE,316,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,9,3,840,845,1125,1149,XE,1232,N14543,105,124,88,-24,-5,ORD,EWR,719,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1514,1500,1807,1745,XE,2070,N24103,173,165,134,22,14,ORD,IAH,925,30,9,0,,0,14,0,8,0,0
2008,1,18,5,1737,1742,2003,2004,XE,2229,N25504,86,82,46,-1,-5,ORD,CLE,316,7,33,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,842,850,1139,1203,XE,1232,N13978,117,133,96,-24,-8,ORD,EWR,719,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,838,845,1143,1149,XE,1232,N14904,125,124,87,-6,-7,ORD,EWR,719,8,30,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1713,1720,2032,2059,XE,1218,N15912,139,159,119,-27,-7,ORD,EWR,719,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1330,1240,1639,1620,XE,1222,N14998,129,160,102,19,50,ORD,EWR,719,10,17,0,,0,0,0,0,0,19
2008,1,11,5,1202,1205,1446,1450,XE,2415,N12135,164,165,137,-4,-3,ORD,IAH,925,10,17,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,643,645,953,950,XE,1220,N14105,130,125,85,3,-2,ORD,EWR,719,6,39,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,832,825,1051,1043,XE,2728,N21154,79,78,45,8,7,ORD,CLE,316,6,28,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,640,645,952,950,XE,1220,N13989,132,125,99,2,-5,ORD,EWR,719,10,23,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1558,1240,2010,1620,XE,1222,N14920,192,160,99,230,198,ORD,EWR,719,6,87,0,,0,0,0,230,0,0
2008,1,23,3,819,825,1028,1043,XE,2728,N17146,69,78,47,-15,-6,ORD,CLE,316,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1456,1500,1713,1745,XE,2070,N16147,137,165,121,-32,-4,ORD,IAH,925,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1459,1510,1755,1848,XE,1282,N13968,116,158,95,-53,-11,ORD,EWR,719,8,13,0,,0,NA,NA,NA,NA,NA
2008,1,9,3,1219,1205,1456,1450,XE,2415,N11140,157,165,134,6,14,ORD,IAH,925,7,16,0,,0,NA,NA,NA,NA,NA
2008,1,10,4,1449,1500,1735,1745,XE,2070,N10156,166,165,147,-10,-11,ORD,IAH,925,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,2005,1742,2214,2004,XE,2229,N13975,69,82,47,130,143,ORD,CLE,316,9,13,0,,0,0,0,0,0,130
2008,1,27,7,838,845,1145,1158,XE,1232,N14542,127,133,104,-13,-7,ORD,EWR,719,5,18,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,639,645,931,950,XE,1220,N16961,112,125,93,-19,-6,ORD,EWR,719,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,840,845,1132,1149,XE,1232,N18114,112,124,90,-17,-5,ORD,EWR,719,9,13,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1257,1240,1613,1620,XE,1222,N19966,136,160,101,-7,17,ORD,EWR,719,6,29,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1201,1105,1532,1421,XE,1266,N27962,151,136,94,71,56,ORD,EWR,719,5,52,0,,0,10,0,15,0,46
2008,1,19,6,1501,1510,1757,1848,XE,1282,N14920,116,158,90,-51,-9,ORD,EWR,719,13,13,0,,0,NA,NA,NA,NA,NA
2008,1,9,3,637,645,938,950,XE,1220,N16918,121,125,100,-12,-8,ORD,EWR,719,8,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,646,650,946,955,XE,1220,N16954,120,125,94,-9,-4,ORD,EWR,719,10,16,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1604,1500,1931,1745,XE,2070,N16151,207,165,163,106,64,ORD,IAH,925,18,26,0,,0,0,9,42,0,55
2008,1,28,1,1856,1600,2204,1945,XE,1226,N11113,128,165,90,139,176,ORD,EWR,719,9,29,0,,0,0,0,5,0,134
2008,1,24,4,1558,1600,1936,1945,XE,1226,N13970,158,165,130,-9,-2,ORD,EWR,719,13,15,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,857,845,1151,1149,XE,1232,N13964,114,124,92,2,12,ORD,EWR,719,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1051,1045,1419,1401,XE,1266,N17984,148,136,98,18,6,ORD,EWR,719,5,45,0,,0,0,0,12,0,6
2008,1,15,2,1619,1500,1901,1745,XE,2070,N17984,162,165,141,76,79,ORD,IAH,925,6,15,0,,0,0,0,0,0,76
2008,1,17,4,2255,1742,107,2004,XE,2229,N25504,72,82,48,303,313,ORD,CLE,316,4,20,0,,0,0,0,0,0,303
2008,1,17,4,1204,1205,1516,1450,XE,2415,N18101,192,165,150,26,-1,ORD,IAH,925,6,36,0,,0,0,0,26,0,0
2008,1,14,1,644,645,949,950,XE,1220,N13997,125,125,100,-1,-1,ORD,EWR,719,8,17,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1455,1500,1739,1745,XE,2070,N18101,164,165,145,-6,-5,ORD,IAH,925,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1706,1600,2107,1945,XE,1226,N16541,181,165,114,82,66,ORD,EWR,719,12,55,0,,0,0,66,16,0,0
2008,1,16,3,1743,1742,1957,2004,XE,2229,N16510,74,82,55,-7,1,ORD,CLE,316,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,821,825,1036,1043,XE,2728,N13123,75,78,57,-7,-4,ORD,CLE,316,9,9,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,837,845,1139,1158,XE,1232,N13958,122,133,99,-19,-8,ORD,EWR,719,7,16,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1738,1742,1957,2004,XE,2229,N25504,79,82,56,-7,-4,ORD,CLE,316,6,17,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1507,1510,1803,1848,XE,1282,N15912,116,158,94,-45,-3,ORD,EWR,719,10,12,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1748,1742,2009,2004,XE,2229,N14943,81,82,58,5,6,ORD,CLE,316,6,17,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1322,1330,1538,1552,XE,2228,N25504,76,82,52,-14,-8,ORD,CLE,316,7,17,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1852,1600,2232,1945,XE,1226,N13964,160,165,92,167,172,ORD,EWR,719,7,61,0,,0,0,0,167,0,0
2008,1,11,5,1734,1742,1954,2004,XE,2229,N25504,80,82,51,-10,-8,ORD,CLE,316,9,20,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1251,1240,1603,1620,XE,1222,N13975,132,160,97,-17,11,ORD,EWR,719,6,29,0,,0,NA,NA,NA,NA,NA
2008,1,9,3,1732,1742,1945,2004,XE,2229,N17507,73,82,48,-19,-10,ORD,CLE,316,6,19,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,640,645,935,950,XE,1220,N14117,115,125,91,-15,-5,ORD,EWR,719,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1453,1500,1740,1745,XE,2070,N11113,167,165,143,-5,-7,ORD,IAH,925,8,16,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1234,1205,1503,1450,XE,2415,N16981,149,165,124,13,29,ORD,IAH,925,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1325,1330,1546,1552,XE,2228,N11548,81,82,56,-6,-5,ORD,CLE,316,13,12,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1157,1205,1438,1450,XE,2415,N18114,161,165,137,-12,-8,ORD,IAH,925,7,17,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,944,845,1240,1149,XE,1232,N12900,116,124,94,51,59,ORD,EWR,719,7,15,0,,0,0,0,5,0,46
2008,1,23,3,644,645,948,950,XE,1220,N12996,124,125,91,-2,-1,ORD,EWR,719,12,21,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1255,1240,1610,1620,XE,1222,N26545,135,160,99,-10,15,ORD,EWR,719,14,22,0,,0,NA,NA,NA,NA,NA
2008,1,11,5,1328,1240,1726,1620,XE,1222,N13956,178,160,118,66,48,ORD,EWR,719,5,55,0,,0,0,8,18,0,40
2008,1,24,4,1203,1205,1455,1450,XE,2415,N12126,172,165,144,5,-2,ORD,IAH,925,10,18,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1259,1205,1604,1450,XE,2415,N26141,185,165,155,74,54,ORD,IAH,925,11,19,0,,0,17,0,20,0,37
2008,1,3,4,1300,1250,1743,1614,XE,1222,N14972,223,144,116,89,10,ORD,EWR,719,7,100,0,,0,0,0,89,0,0
2008,1,28,1,1318,1205,1626,1450,XE,2415,N12160,188,165,146,96,73,ORD,IAH,925,18,24,0,,0,0,0,25,0,71
2008,1,14,1,1326,1240,1640,1620,XE,1222,N13997,134,160,105,20,46,ORD,EWR,719,5,24,0,,0,0,0,3,0,17
2008,1,20,7,1159,1205,1455,1450,XE,2415,N12957,176,165,150,5,-6,ORD,IAH,925,11,15,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1325,1205,1634,1450,XE,2415,N13118,189,165,155,104,80,ORD,IAH,925,12,22,0,,0,6,0,24,0,74
2008,1,23,3,1339,1240,1700,1620,XE,1222,N12996,141,160,101,40,59,ORD,EWR,719,6,34,0,,0,0,0,40,0,0
2008,1,19,6,1207,1105,1453,1421,XE,1266,N16981,106,136,87,32,62,ORD,EWR,719,5,14,0,,0,9,0,0,0,23
2008,1,27,7,1235,1240,1553,1620,XE,1222,N15983,138,160,109,-27,-5,ORD,EWR,719,11,18,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,656,645,954,950,XE,1220,N21130,118,125,93,4,11,ORD,EWR,719,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,10,4,638,645,927,950,XE,1220,N16918,109,125,94,-23,-7,ORD,EWR,719,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,650,650,1018,955,XE,1220,N14972,148,125,110,23,0,ORD,EWR,719,8,30,0,,0,0,0,23,0,0
2008,1,9,3,821,825,1026,1043,XE,2728,N34110,65,78,47,-17,-4,ORD,CLE,316,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1159,1205,1451,1450,XE,2415,N17138,172,165,146,1,-6,ORD,IAH,925,12,14,0,,0,NA,NA,NA,NA,NA
2008,1,11,5,639,645,943,950,XE,1220,N16918,124,125,98,-7,-6,ORD,EWR,719,10,16,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1512,1500,1844,1745,XE,2070,N17146,212,165,170,59,12,ORD,IAH,925,7,35,0,,0,0,12,47,0,0
2008,1,25,5,843,845,1144,1149,XE,1232,N16918,121,124,98,-5,-2,ORD,EWR,719,6,17,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1248,1205,1657,1450,XE,2415,N11137,249,165,169,127,43,ORD,IAH,925,13,67,0,,0,0,0,84,0,43
2008,1,17,4,1614,1500,1926,1745,XE,2070,N17146,192,165,155,101,74,ORD,IAH,925,11,26,0,,0,0,6,27,0,68
2008,1,21,1,1715,1600,2021,1945,XE,1226,N14960,126,165,95,36,75,ORD,EWR,719,7,24,0,,0,0,0,2,0,34
2008,1,6,7,1335,1205,1625,1450,XE,2415,N21144,170,165,135,95,90,ORD,IAH,925,10,25,0,,0,0,9,5,0,81
2008,1,26,6,840,845,1131,1149,XE,1232,N13965,111,124,92,-18,-5,ORD,EWR,719,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1736,1742,1946,2004,XE,2229,N14505,70,82,51,-18,-6,ORD,CLE,316,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1331,1250,1712,1614,XE,1222,N48901,161,144,132,58,41,ORD,EWR,719,7,22,0,,0,0,0,58,0,0
2008,1,22,2,902,825,1107,1043,XE,2728,N11119,65,78,44,24,37,ORD,CLE,316,6,15,0,,0,0,0,2,0,22
2008,1,29,2,652,645,1017,950,XE,1220,N16112,145,125,101,27,7,ORD,EWR,719,6,38,0,,0,0,7,20,0,0
2008,1,7,1,1258,1205,1545,1450,XE,2415,N14148,167,165,144,55,53,ORD,IAH,925,5,18,0,,0,0,0,3,0,52
2008,1,22,2,702,645,958,950,XE,1220,N14920,116,125,93,8,17,ORD,EWR,719,8,15,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,839,845,1138,1149,XE,1232,N14993,119,124,97,-11,-6,ORD,EWR,719,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,645,645,951,930,XE,2000,N31131,186,165,146,21,0,ORD,IAH,925,9,31,0,,0,0,0,21,0,0
2008,1,29,2,1427,1240,1752,1620,XE,1222,N14972,145,160,114,92,107,ORD,EWR,719,4,27,0,,0,0,0,41,0,51
2008,1,27,7,1819,1600,2127,1945,XE,1226,N15983,128,165,96,102,139,ORD,EWR,719,10,22,0,,0,0,0,1,0,101
2008,1,30,3,1205,1205,1505,1450,XE,2415,N13133,180,165,156,15,0,ORD,IAH,925,10,14,0,,0,0,0,15,0,0
2008,1,23,3,1756,1600,2138,1945,XE,1226,N13566,162,165,128,113,116,ORD,EWR,719,12,22,0,,0,0,0,28,0,85
